"models_compare_summ.models","ROC.Min.","ROC.1st.Qu.","ROC.Median","ROC.Mean","ROC.3rd.Qu.","ROC.Max.","ROC.NA.s","Sens.Min.","Sens.1st.Qu.","Sens.Median","Sens.Mean","Sens.3rd.Qu.","Sens.Max.","Sens.NA.s","Spec.Min.","Spec.1st.Qu.","Spec.Median","Spec.Mean","Spec.3rd.Qu.","Spec.Max.","Spec.NA.s"
"M2_KNN",0.8366524419156,0.846334586466165,0.913612155388471,0.890278483370589,0.919016290726817,0.93577694235589,0,0.830357142857143,0.837837837837838,0.866071428571429,0.863996138996139,0.883928571428571,0.901785714285714,0,0.614035087719298,0.736842105263158,0.789473684210526,0.782456140350877,0.859649122807018,0.912280701754386,0
"M2_KNN_uni",0.876018170426065,0.878994360902256,0.902007270428323,0.899715363860101,0.918154761904762,0.923402255639098,0,0.8125,0.821428571428571,0.837837837837838,0.846138996138996,0.848214285714286,0.910714285714286,0,0.771929824561403,0.807017543859649,0.824561403508772,0.824561403508772,0.859649122807018,0.859649122807018,0
"M2_KNN_uni_nvz",0.881030701754386,0.887844611528822,0.894736842105263,0.902601379575064,0.918937969924812,0.930456772562036,0,0.8125,0.821428571428571,0.846846846846847,0.847940797940798,0.857142857142857,0.901785714285714,0,0.754385964912281,0.771929824561403,0.789473684210526,0.814035087719298,0.87719298245614,0.87719298245614,0
